Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","1984","1984","1000 ha","930","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","1984","1984","1000 ha","320","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","1984","1984","1000 ha","810","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","1985","1985","1000 ha","930","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","1985","1985","1000 ha","320","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","1985","1985","1000 ha","810","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","1986","1986","1000 ha","930","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","1986","1986","1000 ha","340","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","1986","1986","1000 ha","812","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","1987","1987","1000 ha","930","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","1987","1987","1000 ha","350","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","1987","1987","1000 ha","807","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","1988","1988","1000 ha","930","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","1988","1988","1000 ha","360","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","1988","1988","1000 ha","802","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","1989","1989","1000 ha","930","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","1989","1989","1000 ha","360","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","1989","1989","1000 ha","797","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","1990","1990","1000 ha","930","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","1990","1990","1000 ha","360","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","1990","1990","1000 ha","792","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","1991","1991","1000 ha","930","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","1991","1991","1000 ha","360","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","1991","1991","1000 ha","787","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","1992","1992","1000 ha","930","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","1992","1992","1000 ha","370","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","1992","1992","1000 ha","782","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","1993","1993","1000 ha","930","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","1993","1993","1000 ha","370","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","1993","1993","1000 ha","777","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","1994","1994","1000 ha","930","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","1994","1994","1000 ha","370","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","1994","1994","1000 ha","773","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","1995","1995","1000 ha","940","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","1995","1995","1000 ha","370","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","1995","1995","1000 ha","727","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","1996","1996","1000 ha","940","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","1996","1996","1000 ha","370","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","1996","1996","1000 ha","683","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","1997","1997","1000 ha","950","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","1997","1997","1000 ha","360","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","1997","1997","1000 ha","642","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","1998","1998","1000 ha","950","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","1998","1998","1000 ha","360","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","1998","1998","1000 ha","603","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","1999","1999","1000 ha","960","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","1999","1999","1000 ha","360","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","1999","1999","1000 ha","567","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2000","2000","1000 ha","960","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2000","2000","1000 ha","360","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2000","2000","1000 ha","547","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2001","2001","1000 ha","975","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2001","2001","1000 ha","362","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2001","2001","1000 ha","514","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2002","2002","1000 ha","986","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2002","2002","1000 ha","365","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2002","2002","1000 ha","483","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2003","2003","1000 ha","990","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2003","2003","1000 ha","360","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2003","2003","1000 ha","483","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2004","2004","1000 ha","985","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2004","2004","1000 ha","380","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2004","2004","1000 ha","483","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2005","2005","1000 ha","956","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2005","2005","1000 ha","380","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2005","2005","1000 ha","483","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2006","2006","1000 ha","939","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2006","2006","1000 ha","400","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2006","2006","1000 ha","483","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2007","2007","1000 ha","942","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2007","2007","1000 ha","400","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2007","2007","1000 ha","483","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2008","2008","1000 ha","945","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2008","2008","1000 ha","400","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2008","2008","1000 ha","483","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2009","2009","1000 ha","948","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2009","2009","1000 ha","400","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2009","2009","1000 ha","483","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2010","2010","1000 ha","950","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2010","2010","1000 ha","400","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2010","2010","1000 ha","483","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2011","2011","1000 ha","1000","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2011","2011","1000 ha","358","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2011","2011","1000 ha","483","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2012","2012","1000 ha","1027","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2012","2012","1000 ha","350","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2012","2012","1000 ha","483","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2013","2013","1000 ha","1054","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2013","2013","1000 ha","350","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2013","2013","1000 ha","483","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2014","2014","1000 ha","1081","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2014","2014","1000 ha","350","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2014","2014","1000 ha","483","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2015","2015","1000 ha","1108","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2015","2015","1000 ha","350","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2015","2015","1000 ha","483","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2016","2016","1000 ha","1135","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2016","2016","1000 ha","350","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2016","2016","1000 ha","483","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2017","2017","1000 ha","1162","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2017","2017","1000 ha","350","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2017","2017","1000 ha","483","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2018","2018","1000 ha","1189","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2018","2018","1000 ha","350","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2018","2018","1000 ha","483","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2019","2019","1000 ha","1216","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2019","2019","1000 ha","350","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2019","2019","1000 ha","483","A","Official figure",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2020","2020","1000 ha","1243","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2020","2020","1000 ha","350","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","483","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6621","Arable land","2021","2021","1000 ha","1270","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6650","Permanent crops","2021","2021","1000 ha","350","I","Imputed value",""
"RL","Land Use","29","Burundi","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","483","I","Imputed value",""
