Area,Item,Year,Area harvested,Yield
Botswana,Vegetables Primary,1965,"1949.000000""""","51534.000000"""""
Botswana,Vegetables Primary,1966,"2127.000000""""","51486.000000"""""
Botswana,Vegetables Primary,1967,"2068.000000""""","50459.000000"""""
Botswana,Vegetables Primary,1968,"2118.000000""""","51501.000000"""""
Botswana,Vegetables Primary,1969,"2213.000000""""","50768.000000"""""
Botswana,Vegetables Primary,1970,"2281.000000""""","51249.000000"""""
Botswana,Vegetables Primary,1971,"2380.000000""""","51891.000000"""""
Botswana,Vegetables Primary,1972,"2551.000000""""","48452.000000"""""
Botswana,Vegetables Primary,1973,"2660.000000""""","48346.000000"""""
Botswana,Vegetables Primary,1974,"2760.000000""""","48551.000000"""""
Botswana,Vegetables Primary,1975,"2810.000000""""","49822.000000"""""
Botswana,Vegetables Primary,1976,"2860.000000""""","50699.000000"""""
Botswana,Vegetables Primary,1977,"2860.000000""""","52448.000000"""""
Botswana,Vegetables Primary,1978,"2910.000000""""","54983.000000"""""
Botswana,Vegetables Primary,1979,"3060.000000""""","55556.000000"""""
Botswana,Vegetables Primary,1980,"2960.000000""""","54054.000000"""""
Botswana,Vegetables Primary,1981,"2960.000000""""","54054.000000"""""
Botswana,Vegetables Primary,1982,"2960.000000""""","54054.000000"""""
Botswana,Vegetables Primary,1983,"2960.000000""""","54054.000000"""""
Botswana,Vegetables Primary,1984,"2960.000000""""","54054.000000"""""
Botswana,Vegetables Primary,1985,"3060.000000""""","52288.000000"""""
Botswana,Vegetables Primary,1986,"3160.000000""""","53797.000000"""""
Botswana,Vegetables Primary,1987,"3060.000000""""","52288.000000"""""
Botswana,Vegetables Primary,1988,"2760.000000""""","50725.000000"""""
Botswana,Vegetables Primary,1989,"3160.000000""""","52215.000000"""""
Botswana,Vegetables Primary,1990,"3261.000000""""","52496.000000"""""
Botswana,Vegetables Primary,1991,"3367.000000""""","51705.000000"""""
Botswana,Vegetables Primary,1992,"3178.000000""""","48486.000000"""""
Botswana,Vegetables Primary,1993,"3459.000000""""","47271.000000"""""
Botswana,Vegetables Primary,1994,"3559.000000""""","47269.000000"""""
Botswana,Vegetables Primary,1995,"3359.000000""""","45847.000000"""""
Botswana,Vegetables Primary,1996,"3469.000000""""","49005.000000"""""
Botswana,Vegetables Primary,1997,"3363.000000""""","47279.000000"""""
Botswana,Vegetables Primary,1998,"3255.000000""""","45469.000000"""""
Botswana,Vegetables Primary,1999,"3360.000000""""","47321.000000"""""
Botswana,Vegetables Primary,2000,"3462.000000""""","48960.000000"""""
Botswana,Vegetables Primary,2001,"3490.000000""""","54456.000000"""""
Botswana,Vegetables Primary,2002,"3509.000000""""","56632.000000"""""
Botswana,Vegetables Primary,2003,"3542.000000""""","59003.000000"""""
Botswana,Vegetables Primary,2004,"3228.000000""""","64297.000000"""""
Botswana,Vegetables Primary,2005,"3344.000000""""","70778.000000"""""
Botswana,Vegetables Primary,2006,"3356.000000""""","71833.000000"""""
Botswana,Vegetables Primary,2007,"4131.000000""""","75616.000000"""""
Botswana,Vegetables Primary,2008,"4065.000000""""","79791.000000"""""
Botswana,Vegetables Primary,2009,"3708.000000""""","71831.000000"""""
Botswana,Vegetables Primary,2010,"3617.000000""""","112333.000000"""""
Botswana,Vegetables Primary,2011,"3666.000000""""","111806.000000"""""
Botswana,Vegetables Primary,2012,"3732.000000""""","109003.000000"""""
Botswana,Vegetables Primary,2013,"3773.000000""""","111193.000000"""""
Botswana,Vegetables Primary,2014,"3853.000000""""","118715.000000"""""
Botswana,Vegetables Primary,2015,"4096.000000""""","156514.000000"""""
Botswana,Vegetables Primary,2016,"4096.000000""""","160271.000000"""""
Botswana,Vegetables Primary,2017,"5060.000000""""","155292.000000"""""
Botswana,Vegetables Primary,2018,"4768.000000""""","171174.000000"""""
Botswana,Vegetables Primary,2019,"5297.000000""""","164338.000000"""""
Botswana,Watermelons,1961,0,0
Botswana,Watermelons,1962,0,0
Botswana,Watermelons,1963,0,0
Botswana,Watermelons,1964,0,0
Botswana,Watermelons,1965,0,0
Botswana,Watermelons,1966,0,0
Botswana,Watermelons,1967,0,0
Botswana,Watermelons,1968,0,0
Botswana,Watermelons,1969,0,0
Botswana,Watermelons,1970,0,0
Botswana,Watermelons,1971,0,0
Botswana,Watermelons,1972,0,0
Botswana,Watermelons,1973,0,0
Botswana,Watermelons,1974,0,0
Botswana,Watermelons,1975,0,0
Botswana,Watermelons,1976,0,0
Botswana,Watermelons,1977,0,0
Botswana,Watermelons,1978,0,0
Botswana,Watermelons,1979,0,0
Botswana,Watermelons,1980,0,0
Botswana,Watermelons,1981,0,0
Botswana,Watermelons,1982,0,0
Botswana,Watermelons,1983,0,0
Botswana,Watermelons,1984,0,0
Botswana,Watermelons,1985,0,0
Botswana,Watermelons,1986,0,0
Botswana,Watermelons,1987,0,0
Botswana,Watermelons,1988,0,0
Botswana,Watermelons,1989,0,0
Botswana,Watermelons,1990,0,0
Botswana,Watermelons,1991,0,0
Botswana,Watermelons,1992,0,0
Botswana,Watermelons,1993,0,0
Botswana,Watermelons,1994,0,0
Botswana,Watermelons,1995,0,0
Botswana,Watermelons,1996,0,0
Botswana,Watermelons,1997,0,0
Botswana,Watermelons,1998,0,0
Botswana,Watermelons,1999,0,0
Botswana,Watermelons,2000,0,0
Botswana,Watermelons,2001,0,0
Botswana,Watermelons,2002,0,0
Botswana,Watermelons,2003,0,0
Botswana,Watermelons,2004,0,0
Botswana,Watermelons,2005,0,0
Botswana,Watermelons,2006,0,0
Botswana,Watermelons,2007,0,0
Botswana,Watermelons,2008,0,0
Botswana,Watermelons,2009,0,0
Botswana,Watermelons,2010,0,0
Botswana,Watermelons,2011,0,0
Botswana,Watermelons,2012,0,0
Botswana,Watermelons,2013,0,0
Botswana,Watermelons,2014,0,0
Botswana,Watermelons,2015,"45.000000""""","941111.000000"""""
Botswana,Watermelons,2016,"42.000000""""","1000000.000000"""""
Botswana,Watermelons,2017,"110.000000""""","1006182.000000"""""
Botswana,Watermelons,2018,"111.000000""""","997117.000000"""""
Botswana,Watermelons,2019,"130.000000""""","1283769.000000"""""
Botswana,Wheat,1961,"160.000000""""","25000.000000"""""
Botswana,Wheat,1962,"160.000000""""","25000.000000"""""
Botswana,Wheat,1963,"160.000000""""","25000.000000"""""
Botswana,Wheat,1964,"160.000000""""","25000.000000"""""
Botswana,Wheat,1965,"160.000000""""","25000.000000"""""
Botswana,Wheat,1966,"190.000000""""","23684.000000"""""
Botswana,Wheat,1967,"190.000000""""","23684.000000"""""
Botswana,Wheat,1968,"190.000000""""","23842.000000"""""
Botswana,Wheat,1969,"300.000000""""","22367.000000"""""
Botswana,Wheat,1970,"190.000000""""","18947.000000"""""
Botswana,Wheat,1971,"200.000000""""","25000.000000"""""
Botswana,Wheat,1972,"200.000000""""","25000.000000"""""
Botswana,Wheat,1973,"250.000000""""","20680.000000"""""
Botswana,Wheat,1974,"270.000000""""","20370.000000"""""
Botswana,Wheat,1975,"270.000000""""","20370.000000"""""
Botswana,Wheat,1976,"270.000000""""","21111.000000"""""
Botswana,Wheat,1977,"300.000000""""","20000.000000"""""
Botswana,Wheat,1978,"300.000000""""","20000.000000"""""
Botswana,Wheat,1979,"300.000000""""","20000.000000"""""
Botswana,Wheat,1980,"300.000000""""","20000.000000"""""
Botswana,Wheat,1981,"500.000000""""","20000.000000"""""
Botswana,Wheat,1982,"500.000000""""","20000.000000"""""
Botswana,Wheat,1983,"500.000000""""","20000.000000"""""
Botswana,Wheat,1984,"500.000000""""","20000.000000"""""
Botswana,Wheat,1985,"500.000000""""","20000.000000"""""
Botswana,Wheat,1986,"500.000000""""","20000.000000"""""
Botswana,Wheat,1987,"500.000000""""","20000.000000"""""
Botswana,Wheat,1988,"500.000000""""","20000.000000"""""
Botswana,Wheat,1989,"500.000000""""","20000.000000"""""
Botswana,Wheat,1990,"382.000000""""","26178.000000"""""
Botswana,Wheat,1991,"674.000000""""","22255.000000"""""
Botswana,Wheat,1992,"233.000000""""","21459.000000"""""
Botswana,Wheat,1993,"423.000000""""","20709.000000"""""
Botswana,Wheat,1994,"503.000000""""","19881.000000"""""
Botswana,Wheat,1995,"471.000000""""","19108.000000"""""
Botswana,Wheat,1996,"371.000000""""","18922.000000"""""
Botswana,Wheat,1997,"363.000000""""","17218.000000"""""
Botswana,Wheat,1998,"300.000000""""","16667.000000"""""
Botswana,Wheat,1999,"299.000000""""","16321.000000"""""
Botswana,Wheat,2000,"274.000000""""","15876.000000"""""
Botswana,Wheat,2001,"350.000000""""","15714.000000"""""
Botswana,Wheat,2002,"231.000000""""","14545.000000"""""
Botswana,Wheat,2003,"215.000000""""","13674.000000"""""
Botswana,Wheat,2004,"205.000000""""","12683.000000"""""
Botswana,Wheat,2005,"187.000000""""","11604.000000"""""
Botswana,Wheat,2006,"179.000000""""","10447.000000"""""
Botswana,Wheat,2007,"80.000000""""","9000.000000"""""
Botswana,Wheat,2008,"130.000000""""","8000.000000"""""
Botswana,Wheat,2009,"0.000000""""",0
Botswana,Wheat,2010,"0.000000""""",0
Botswana,Wheat,2011,"0.000000""""",0
Botswana,Wheat,2012,"0.000000""""",0
Botswana,Wheat,2013,"0.000000""""",0
Botswana,Wheat,2014,"0.000000""""",0
Botswana,Wheat,2015,"0.000000""""",0
Botswana,Wheat,2016,"0.000000""""",0
Botswana,Wheat,2017,"0.000000""""",0
Botswana,Wheat,2018,"910.000000""""","13319.000000"""""
Botswana,Wheat,2019,"620.000000""""","6081.000000"""""
