Area,Item,Year,Area harvested,Yield
France,"Almonds, with shell",1961,0,0
France,"Almonds, with shell",1962,0,0
France,"Almonds, with shell",1963,0,0
France,"Almonds, with shell",1964,0,0
France,"Almonds, with shell",1965,0,0
France,"Almonds, with shell",1966,0,0
France,"Almonds, with shell",1967,0,0
France,"Almonds, with shell",1968,0,0
France,"Almonds, with shell",1969,0,0
France,"Almonds, with shell",1970,0,0
France,"Almonds, with shell",1971,0,0
France,"Almonds, with shell",1972,0,0
France,"Almonds, with shell",1973,0,0
France,"Almonds, with shell",1974,0,0
France,"Almonds, with shell",1975,0,0
France,"Almonds, with shell",1976,0,0
France,"Almonds, with shell",1977,0,0
France,"Almonds, with shell",1978,0,0
France,"Almonds, with shell",1979,0,0
France,"Almonds, with shell",1980,0,0
France,"Almonds, with shell",1981,0,0
France,"Almonds, with shell",1982,0,0
France,"Almonds, with shell",1983,0,0
France,"Almonds, with shell",1984,0,0
France,"Almonds, with shell",1985,"1700.000000""""","23529.000000"""""
France,"Almonds, with shell",1986,"1700.000000""""","25235.000000"""""
France,"Almonds, with shell",1987,"1700.000000""""","26471.000000"""""
France,"Almonds, with shell",1988,"1700.000000""""","16471.000000"""""
France,"Almonds, with shell",1989,"1690.000000""""","21071.000000"""""
France,"Almonds, with shell",1990,"1700.000000""""","24706.000000"""""
France,"Almonds, with shell",1991,"1599.000000""""","31069.000000"""""
France,"Almonds, with shell",1992,"1648.000000""""","28101.000000"""""
France,"Almonds, with shell",1993,"1820.000000""""","15269.000000"""""
France,"Almonds, with shell",1994,"1921.000000""""","20562.000000"""""
France,"Almonds, with shell",1995,"1887.000000""""","11754.000000"""""
France,"Almonds, with shell",1996,"1795.000000""""","11638.000000"""""
France,"Almonds, with shell",1997,"1826.000000""""","14562.000000"""""
France,"Almonds, with shell",1998,"1806.000000""""","9136.000000"""""
France,"Almonds, with shell",1999,"1741.000000""""","10655.000000"""""
France,"Almonds, with shell",2000,"1602.000000""""","12640.000000"""""
France,"Almonds, with shell",2001,"1421.000000""""","11358.000000"""""
France,"Almonds, with shell",2002,"1381.000000""""","16104.000000"""""
France,"Almonds, with shell",2003,"1401.000000""""","13619.000000"""""
France,"Almonds, with shell",2004,"1367.000000""""","16511.000000"""""
France,"Almonds, with shell",2005,"1357.000000""""","14886.000000"""""
France,"Almonds, with shell",2006,"1315.000000""""","13536.000000"""""
France,"Almonds, with shell",2007,"1293.000000""""","12305.000000"""""
France,"Almonds, with shell",2008,"1273.000000""""","8185.000000"""""
France,"Almonds, with shell",2009,"1293.000000""""","8507.000000"""""
France,"Almonds, with shell",2010,"1262.000000""""","5650.000000"""""
France,"Almonds, with shell",2011,"1255.000000""""","5060.000000"""""
France,"Almonds, with shell",2012,"1194.000000""""","8275.000000"""""
France,"Almonds, with shell",2013,"1059.000000""""","5949.000000"""""
France,"Almonds, with shell",2014,"1134.000000""""","9409.000000"""""
France,"Almonds, with shell",2015,"1124.000000""""","6940.000000"""""
France,"Almonds, with shell",2016,"1201.000000""""","9484.000000"""""
France,"Almonds, with shell",2017,"1242.000000""""","8680.000000"""""
France,"Almonds, with shell",2018,"1220.000000""""","9262.000000"""""
France,"Almonds, with shell",2019,"1180.000000""""","9576.000000"""""
France,Apples,1961,"97362.000000""""","220004.000000"""""
France,Apples,1962,"102946.000000""""","490548.000000"""""
France,Apples,1963,"104915.000000""""","246009.000000"""""
France,Apples,1964,"106956.000000""""","320132.000000"""""
France,Apples,1965,"105816.000000""""","347301.000000"""""
France,Apples,1966,"111932.000000""""","249795.000000"""""
France,Apples,1967,"92244.000000""""","416938.000000"""""
France,Apples,1968,"95224.000000""""","374695.000000"""""
France,Apples,1969,"98335.000000""""","343418.000000"""""
France,Apples,1970,"90000.000000""""","433667.000000"""""
France,Apples,1971,"87645.000000""""","338525.000000"""""
France,Apples,1972,"82796.000000""""","308348.000000"""""
France,Apples,1973,"82574.000000""""","395403.000000"""""
France,Apples,1974,"79812.000000""""","345437.000000"""""
France,Apples,1975,"77434.000000""""","400858.000000"""""
France,Apples,1976,"76432.000000""""","326696.000000"""""
France,Apples,1977,"73770.000000""""","228684.000000"""""
France,Apples,1978,"73377.000000""""","422476.000000"""""
France,Apples,1979,"73100.000000""""","337073.000000"""""
France,Apples,1980,"73100.000000""""","396990.000000"""""
France,Apples,1981,"73100.000000""""","196580.000000"""""
France,Apples,1982,"71500.000000""""","276503.000000"""""
France,Apples,1983,"70000.000000""""","280714.000000"""""
France,Apples,1984,"69563.000000""""","412288.000000"""""
France,Apples,1985,"95000.000000""""","247263.000000"""""
France,Apples,1986,"111500.000000""""","245561.000000"""""
France,Apples,1987,"83500.000000""""","285988.000000"""""
France,Apples,1988,"94000.000000""""","274681.000000"""""
France,Apples,1989,"84500.000000""""","276923.000000"""""
France,Apples,1990,"82000.000000""""","283659.000000"""""
France,Apples,1991,"59823.000000""""","214501.000000"""""
France,Apples,1992,"59879.000000""""","396109.000000"""""
France,Apples,1993,"60966.000000""""","336414.000000"""""
France,Apples,1994,"60831.000000""""","354745.000000"""""
France,Apples,1995,"56431.000000""""","365723.000000"""""
France,Apples,1996,"56186.000000""""","352413.000000"""""
France,Apples,1997,"55760.000000""""","362084.000000"""""
France,Apples,1998,"54515.000000""""","323833.000000"""""
France,Apples,1999,"54058.000000""""","394631.000000"""""
France,Apples,2000,"53020.000000""""","401787.000000"""""
France,Apples,2001,"50416.000000""""","373316.000000"""""
France,Apples,2002,"49477.000000""""","403280.000000"""""
France,Apples,2003,"48652.000000""""","353873.000000"""""
France,Apples,2004,"47367.000000""""","380049.000000"""""
France,Apples,2005,"46723.000000""""","391492.000000"""""
France,Apples,2006,"43888.000000""""","382639.000000"""""
France,Apples,2007,"43252.000000""""","411992.000000"""""
France,Apples,2008,"42073.000000""""","404476.000000"""""
France,Apples,2009,"41201.000000""""","419799.000000"""""
France,Apples,2010,"40908.000000""""","428099.000000"""""
France,Apples,2011,"39725.000000""""","443711.000000"""""
France,Apples,2012,"38714.000000""""","337432.000000"""""
France,Apples,2013,"37593.000000""""","449062.000000"""""
France,Apples,2014,"50170.000000""""","368258.000000"""""
France,Apples,2015,"49663.000000""""","396397.000000"""""
France,Apples,2016,"50150.000000""""","363534.000000"""""
France,Apples,2017,"50309.000000""""","337106.000000"""""
France,Apples,2018,"50540.000000""""","344351.000000"""""
France,Apples,2019,"50370.000000""""","348124.000000"""""
France,Apricots,1961,"10329.000000""""","90919.000000"""""
France,Apricots,1962,"10549.000000""""","50450.000000"""""
France,Apricots,1963,"10724.000000""""","150392.000000"""""
France,Apricots,1964,"10615.000000""""","32350.000000"""""
France,Apricots,1965,"11472.000000""""","95607.000000"""""
France,Apricots,1966,"11777.000000""""","36484.000000"""""
France,Apricots,1967,"10050.000000""""","93746.000000"""""
France,Apricots,1968,"11259.000000""""","115641.000000"""""
France,Apricots,1969,"11698.000000""""","47882.000000"""""
France,Apricots,1970,"12000.000000""""","80150.000000"""""
France,Apricots,1971,"12499.000000""""","73750.000000"""""
France,Apricots,1972,"13310.000000""""","68355.000000"""""
France,Apricots,1973,"13000.000000""""","116938.000000"""""
France,Apricots,1974,"13500.000000""""","41659.000000"""""
France,Apricots,1975,"13284.000000""""","41832.000000"""""
France,Apricots,1976,"13150.000000""""","99013.000000"""""
France,Apricots,1977,"13238.000000""""","50516.000000"""""
France,Apricots,1978,"13509.000000""""","56999.000000"""""
France,Apricots,1979,"13200.000000""""","39394.000000"""""
France,Apricots,1980,"13000.000000""""","60769.000000"""""
France,Apricots,1981,"12471.000000""""","65753.000000"""""
France,Apricots,1982,"12500.000000""""","58880.000000"""""
France,Apricots,1983,"12500.000000""""","84160.000000"""""
France,Apricots,1984,"12596.000000""""","66132.000000"""""
France,Apricots,1985,"12692.000000""""","80760.000000"""""
France,Apricots,1986,"12871.000000""""","88183.000000"""""
France,Apricots,1987,"13359.000000""""","72461.000000"""""
France,Apricots,1988,"13292.000000""""","72374.000000"""""
France,Apricots,1989,"13500.000000""""","90741.000000"""""
France,Apricots,1990,"13759.000000""""","80262.000000"""""
France,Apricots,1991,"13808.000000""""","77199.000000"""""
France,Apricots,1992,"14166.000000""""","118299.000000"""""
France,Apricots,1993,"14554.000000""""","53980.000000"""""
France,Apricots,1994,"15021.000000""""","103237.000000"""""
France,Apricots,1995,"15704.000000""""","64467.000000"""""
France,Apricots,1996,"16153.000000""""","109106.000000"""""
France,Apricots,1997,"16292.000000""""","97801.000000"""""
France,Apricots,1998,"16208.000000""""","48636.000000"""""
France,Apricots,1999,"16179.000000""""","112944.000000"""""
France,Apricots,2000,"14992.000000""""","87238.000000"""""
France,Apricots,2001,"14693.000000""""","65276.000000"""""
France,Apricots,2002,"14496.000000""""","114304.000000"""""
France,Apricots,2003,"14744.000000""""","79083.000000"""""
France,Apricots,2004,"14636.000000""""","112774.000000"""""
France,Apricots,2005,"14160.000000""""","125096.000000"""""
France,Apricots,2006,"14021.000000""""","128245.000000"""""
France,Apricots,2007,"14176.000000""""","89171.000000"""""
France,Apricots,2008,"14049.000000""""","67276.000000"""""
France,Apricots,2009,"14017.000000""""","135822.000000"""""
France,Apricots,2010,"13797.000000""""","103799.000000"""""
France,Apricots,2011,"13269.000000""""","112027.000000"""""
France,Apricots,2012,"12743.000000""""","137509.000000"""""
France,Apricots,2013,"12176.000000""""","104433.000000"""""
France,Apricots,2014,"12207.000000""""","143983.000000"""""
France,Apricots,2015,"12014.000000""""","132658.000000"""""
France,Apricots,2016,"12177.000000""""","495416.000000"""""
France,Apricots,2017,"12197.000000""""","536966.000000"""""
France,Apricots,2018,"12270.000000""""","92005.000000"""""
France,Apricots,2019,"12280.000000""""","109772.000000"""""
France,Artichokes,1961,"20109.000000""""","79566.000000"""""
France,Artichokes,1962,"19105.000000""""","76420.000000"""""
France,Artichokes,1963,"21530.000000""""","58105.000000"""""
France,Artichokes,1964,"21640.000000""""","70749.000000"""""
France,Artichokes,1965,"21470.000000""""","74569.000000"""""
France,Artichokes,1966,"19860.000000""""","73212.000000"""""
France,Artichokes,1967,"19175.000000""""","66232.000000"""""
France,Artichokes,1968,"16208.000000""""","81441.000000"""""
France,Artichokes,1969,"17081.000000""""","82126.000000"""""
France,Artichokes,1970,"17000.000000""""","74012.000000"""""
France,Artichokes,1971,"16755.000000""""","81253.000000"""""
France,Artichokes,1972,"17000.000000""""","79612.000000"""""
France,Artichokes,1973,"18400.000000""""","74266.000000"""""
France,Artichokes,1974,"17600.000000""""","73540.000000"""""
France,Artichokes,1975,"16188.000000""""","62914.000000"""""
France,Artichokes,1976,"17000.000000""""","56841.000000"""""
France,Artichokes,1977,"14693.000000""""","76735.000000"""""
France,Artichokes,1978,"14867.000000""""","68420.000000"""""
France,Artichokes,1979,"15216.000000""""","71738.000000"""""
France,Artichokes,1980,"14494.000000""""","70749.000000"""""
France,Artichokes,1981,"14800.000000""""","68649.000000"""""
France,Artichokes,1982,"14500.000000""""","60276.000000"""""
France,Artichokes,1983,"14200.000000""""","52113.000000"""""
France,Artichokes,1984,"14300.000000""""","55035.000000"""""
France,Artichokes,1985,"13500.000000""""","40889.000000"""""
France,Artichokes,1986,"14000.000000""""","50571.000000"""""
France,Artichokes,1987,"13000.000000""""","27615.000000"""""
France,Artichokes,1988,"14315.000000""""","61753.000000"""""
France,Artichokes,1989,"16130.000000""""","60131.000000"""""
France,Artichokes,1990,"15068.000000""""","64453.000000"""""
France,Artichokes,1991,"13113.000000""""","68550.000000"""""
France,Artichokes,1992,"12318.000000""""","58184.000000"""""
France,Artichokes,1993,"12364.000000""""","54256.000000"""""
France,Artichokes,1994,"13126.000000""""","53476.000000"""""
France,Artichokes,1995,"13665.000000""""","45396.000000"""""
France,Artichokes,1996,"13178.000000""""","56612.000000"""""
France,Artichokes,1997,"13645.000000""""","54812.000000"""""
France,Artichokes,1998,"13324.000000""""","62896.000000"""""
France,Artichokes,1999,"12841.000000""""","57260.000000"""""
France,Artichokes,2000,"11823.000000""""","53798.000000"""""
France,Artichokes,2001,"11208.000000""""","54648.000000"""""
France,Artichokes,2002,"11062.000000""""","64848.000000"""""
France,Artichokes,2003,"10453.000000""""","47687.000000"""""
France,Artichokes,2004,"10257.000000""""","58118.000000"""""
France,Artichokes,2005,"10179.000000""""","49267.000000"""""
France,Artichokes,2006,"9991.000000""""","53082.000000"""""
France,Artichokes,2007,"9745.000000""""","53896.000000"""""
France,Artichokes,2008,"9486.000000""""","53646.000000"""""
France,Artichokes,2009,"9069.000000""""","56613.000000"""""
France,Artichokes,2010,"8501.000000""""","56475.000000"""""
France,Artichokes,2011,"7822.000000""""","64675.000000"""""
France,Artichokes,2012,"7680.000000""""","54042.000000"""""
France,Artichokes,2013,"7247.000000""""","50246.000000"""""
France,Artichokes,2014,"7705.000000""""","49778.000000"""""
France,Artichokes,2015,"7692.000000""""","57192.000000"""""
France,Artichokes,2016,"7470.000000""""","51888.000000"""""
France,Artichokes,2017,"6239.000000""""","75732.000000"""""
France,Artichokes,2018,"6260.000000""""","75383.000000"""""
France,Artichokes,2019,"5460.000000""""","69652.000000"""""
France,Asparagus,1961,"23170.000000""""","29555.000000"""""
France,Asparagus,1962,"24315.000000""""","27592.000000"""""
France,Asparagus,1963,"25923.000000""""","27211.000000"""""
France,Asparagus,1964,"26683.000000""""","25897.000000"""""
France,Asparagus,1965,"26163.000000""""","24974.000000"""""
France,Asparagus,1966,"26879.000000""""","25481.000000"""""
France,Asparagus,1967,"26782.000000""""","23172.000000"""""
France,Asparagus,1968,"23222.000000""""","28163.000000"""""
France,Asparagus,1969,"23966.000000""""","29677.000000"""""
France,Asparagus,1970,"21000.000000""""","30957.000000"""""
France,Asparagus,1971,"19261.000000""""","31852.000000"""""
France,Asparagus,1972,"19849.000000""""","28399.000000"""""
France,Asparagus,1973,"19477.000000""""","29460.000000"""""
France,Asparagus,1974,"19073.000000""""","30320.000000"""""
France,Asparagus,1975,"18923.000000""""","27654.000000"""""
France,Asparagus,1976,"18386.000000""""","26362.000000"""""
France,Asparagus,1977,"18385.000000""""","24481.000000"""""
France,Asparagus,1978,"18222.000000""""","24547.000000"""""
France,Asparagus,1979,"18500.000000""""","25324.000000"""""
France,Asparagus,1980,"16500.000000""""","24912.000000"""""
France,Asparagus,1981,"16600.000000""""","26386.000000"""""
France,Asparagus,1982,"16800.000000""""","28214.000000"""""
France,Asparagus,1983,"16600.000000""""","28313.000000"""""
France,Asparagus,1984,"16500.000000""""","29636.000000"""""
France,Asparagus,1985,"16500.000000""""","30970.000000"""""
France,Asparagus,1986,"17900.000000""""","30056.000000"""""
France,Asparagus,1987,"17200.000000""""","33663.000000"""""
France,Asparagus,1988,"14300.000000""""","35245.000000"""""
France,Asparagus,1989,"14400.000000""""","33903.000000"""""
France,Asparagus,1990,"14375.000000""""","29061.000000"""""
France,Asparagus,1991,"12981.000000""""","28363.000000"""""
France,Asparagus,1992,"11337.000000""""","35507.000000"""""
France,Asparagus,1993,"11198.000000""""","33335.000000"""""
France,Asparagus,1994,"11285.000000""""","31707.000000"""""
France,Asparagus,1995,"10716.000000""""","28558.000000"""""
France,Asparagus,1996,"10181.000000""""","27522.000000"""""
France,Asparagus,1997,"9690.000000""""","29152.000000"""""
France,Asparagus,1998,"8919.000000""""","27003.000000"""""
France,Asparagus,1999,"8713.000000""""","30186.000000"""""
France,Asparagus,2000,"8200.000000""""","28483.000000"""""
France,Asparagus,2001,"7935.000000""""","27540.000000"""""
France,Asparagus,2002,"7341.000000""""","31163.000000"""""
France,Asparagus,2003,"6804.000000""""","30059.000000"""""
France,Asparagus,2004,"6108.000000""""","31847.000000"""""
France,Asparagus,2005,"5996.000000""""","33261.000000"""""
France,Asparagus,2006,"5590.000000""""","33606.000000"""""
France,Asparagus,2007,"5526.000000""""","34975.000000"""""
France,Asparagus,2008,"5365.000000""""","36062.000000"""""
France,Asparagus,2009,"5270.000000""""","36797.000000"""""
France,Asparagus,2010,"4879.000000""""","38256.000000"""""
France,Asparagus,2011,"4817.000000""""","46357.000000"""""
France,Asparagus,2012,"4490.000000""""","44114.000000"""""
France,Asparagus,2013,"4495.000000""""","41079.000000"""""
France,Asparagus,2014,"4484.000000""""","45850.000000"""""
France,Asparagus,2015,"4352.000000""""","46160.000000"""""
France,Asparagus,2016,"4433.000000""""","42231.000000"""""
France,Asparagus,2017,"4445.000000""""","48803.000000"""""
France,Asparagus,2018,"4480.000000""""","46161.000000"""""
France,Asparagus,2019,"4850.000000""""","41216.000000"""""
France,Avocados,1961,0,0
France,Avocados,1962,0,0
France,Avocados,1963,0,0
France,Avocados,1964,0,0
France,Avocados,1965,0,0
France,Avocados,1966,0,0
France,Avocados,1967,0,0
France,Avocados,1968,0,0
France,Avocados,1969,0,0
France,Avocados,1970,0,0
France,Avocados,1971,0,0
France,Avocados,1972,0,0
France,Avocados,1973,0,0
France,Avocados,1974,"35.000000""""","57143.000000"""""
France,Avocados,1975,"35.000000""""","65714.000000"""""
France,Avocados,1976,"35.000000""""","62857.000000"""""
France,Avocados,1977,"15.000000""""","63333.000000"""""
France,Avocados,1978,"20.000000""""","32500.000000"""""
France,Avocados,1979,0,0
France,Avocados,1980,0,0
France,Avocados,1981,0,0
France,Avocados,1982,0,0
France,Avocados,1983,0,0
France,Avocados,1984,0,0
France,Avocados,1985,0,0
France,Avocados,1986,0,0
France,Avocados,1987,0,0
France,Avocados,1988,"100.000000""""","30000.000000"""""
France,Avocados,1989,"70.000000""""","57143.000000"""""
France,Avocados,1990,"70.000000""""","50000.000000"""""
France,Avocados,1991,"13.000000""""","56923.000000"""""
France,Avocados,1992,"11.000000""""","68182.000000"""""
France,Avocados,1993,"11.000000""""","68182.000000"""""
France,Avocados,1994,"11.000000""""","68182.000000"""""
France,Avocados,1995,"11.000000""""","68182.000000"""""
France,Avocados,1996,"11.000000""""","58182.000000"""""
France,Avocados,1997,"11.000000""""","63636.000000"""""
France,Avocados,1998,"11.000000""""","63636.000000"""""
France,Avocados,1999,"11.000000""""","70000.000000"""""
France,Avocados,2000,"171.000000""""","87602.000000"""""
France,Avocados,2001,"181.000000""""","89006.000000"""""
France,Avocados,2002,"162.000000""""","90062.000000"""""
France,Avocados,2003,"304.000000""""","30921.000000"""""
France,Avocados,2004,"304.000000""""","38684.000000"""""
France,Avocados,2005,"328.000000""""","29878.000000"""""
France,Avocados,2006,"352.000000""""","28295.000000"""""
France,Avocados,2007,"284.000000""""","33697.000000"""""
France,Avocados,2008,"219.000000""""","64429.000000"""""
France,Avocados,2009,"217.000000""""","108157.000000"""""
France,Avocados,2010,"304.000000""""","65230.000000"""""
France,Avocados,2011,"304.000000""""","41316.000000"""""
France,Avocados,2012,"328.000000""""","29878.000000"""""
France,Avocados,2013,"351.000000""""","27920.000000"""""
France,Avocados,2014,"284.000000""""","33697.000000"""""
France,Avocados,2015,"296.000000""""","31791.000000"""""
France,Avocados,2016,"228.000000""""","84474.000000"""""
France,Avocados,2017,"238.000000""""","107899.000000"""""
France,Avocados,2018,"240.000000""""","102500.000000"""""
France,Avocados,2019,"240.000000""""","86667.000000"""""
France,Bananas,1961,0,0
France,Bananas,1962,0,0
France,Bananas,1963,0,0
France,Bananas,1964,0,0
France,Bananas,1965,0,0
France,Bananas,1966,0,0
France,Bananas,1967,0,0
France,Bananas,1968,0,0
France,Bananas,1969,0,0
France,Bananas,1970,0,0
France,Bananas,1971,0,0
France,Bananas,1972,0,0
France,Bananas,1973,0,0
France,Bananas,1974,0,0
France,Bananas,1975,0,0
France,Bananas,1976,0,0
France,Bananas,1977,0,0
France,Bananas,1978,0,0
France,Bananas,1979,0,0
France,Bananas,1980,0,0
France,Bananas,1981,0,0
France,Bananas,1982,0,0
France,Bananas,1983,0,0
France,Bananas,1984,0,0
France,Bananas,1985,0,0
France,Bananas,1986,0,0
France,Bananas,1987,0,0
France,Bananas,1988,0,0
France,Bananas,1989,0,0
France,Bananas,1990,0,0
France,Bananas,1991,0,0
France,Bananas,1992,0,0
France,Bananas,1993,0,0
France,Bananas,1994,0,0
France,Bananas,1995,0,0
France,Bananas,1996,0,0
France,Bananas,1997,0,0
France,Bananas,1998,0,0
France,Bananas,1999,0,0
France,Bananas,2000,0,0
France,Bananas,2001,0,0
France,Bananas,2002,0,0
France,Bananas,2003,0,0
France,Bananas,2004,0,0
France,Bananas,2005,0,0
France,Bananas,2006,0,0
France,Bananas,2007,0,0
France,Bananas,2008,0,0
France,Bananas,2009,0,0
France,Bananas,2010,0,0
France,Bananas,2011,0,0
France,Bananas,2012,0,0
France,Bananas,2013,0,0
France,Bananas,2014,0,0
France,Bananas,2015,0,0
France,Bananas,2016,0,0
France,Bananas,2017,0,0
France,Bananas,2018,"7500.000000""""","254333.000000"""""
France,Bananas,2019,"7780.000000""""","265900.000000"""""
France,Barley,1961,"2259100.000000""""","23960.000000"""""
France,Barley,1962,"2176500.000000""""","27581.000000"""""
France,Barley,1963,"2538500.000000""""","29088.000000"""""
France,Barley,1964,"2360100.000000""""","28774.000000"""""
France,Barley,1965,"2429800.000000""""","30363.000000"""""
France,Barley,1966,"2641600.000000""""","28093.000000"""""
France,Barley,1967,"2818300.000000""""","35037.000000"""""
France,Barley,1968,"2781200.000000""""","32861.000000"""""
France,Barley,1969,"2858500.000000""""","33067.000000"""""
France,Barley,1970,"2936000.000000""""","27772.000000"""""
France,Barley,1971,"2680000.000000""""","33541.000000"""""
France,Barley,1972,"2676000.000000""""","39111.000000"""""
France,Barley,1973,"2798900.000000""""","39117.000000"""""
France,Barley,1974,"2710000.000000""""","37030.000000"""""
France,Barley,1975,"2770000.000000""""","33731.000000"""""
France,Barley,1976,"2780000.000000""""","30683.000000"""""
France,Barley,1977,"2911000.000000""""","35250.000000"""""
France,Barley,1978,"2814000.000000""""","40231.000000"""""
France,Barley,1979,"2802500.000000""""","39950.000000"""""
France,Barley,1980,"2647000.000000""""","44171.000000"""""
France,Barley,1981,"2559000.000000""""","39476.000000"""""
France,Barley,1982,"2388000.000000""""","42027.000000"""""
France,Barley,1983,"2143100.000000""""","40935.000000"""""
France,Barley,1984,"2107000.000000""""","54622.000000"""""
France,Barley,1985,"2255500.000000""""","50730.000000"""""
France,Barley,1986,"2098000.000000""""","47965.000000"""""
France,Barley,1987,"1975000.000000""""","53109.000000"""""
France,Barley,1988,"1863000.000000""""","53050.000000"""""
France,Barley,1989,"1834432.000000""""","53643.000000"""""
France,Barley,1990,"1758400.000000""""","56845.000000"""""
France,Barley,1991,"1741926.000000""""","60872.000000"""""
France,Barley,1992,"1789692.000000""""","58305.000000"""""
France,Barley,1993,"1604084.000000""""","55540.000000"""""
France,Barley,1994,"1385623.000000""""","54606.000000"""""
France,Barley,1995,"1366041.000000""""","55564.000000"""""
France,Barley,1996,"1511701.000000""""","62208.000000"""""
France,Barley,1997,"1662199.000000""""","60186.000000"""""
France,Barley,1998,"1599968.000000""""","65195.000000"""""
France,Barley,1999,"1500444.000000""""","62491.000000"""""
France,Barley,2000,"1533848.000000""""","63300.000000"""""
France,Barley,2001,"1704742.000000""""","57472.000000"""""
France,Barley,2002,"1641074.000000""""","66876.000000"""""
France,Barley,2003,"1758772.000000""""","55995.000000"""""
France,Barley,2004,"1630781.000000""""","67657.000000"""""
France,Barley,2005,"1602434.000000""""","64362.000000"""""
France,Barley,2006,"1667310.000000""""","62379.000000"""""
France,Barley,2007,"1698687.000000""""","55770.000000"""""
France,Barley,2008,"1799215.000000""""","67644.000000"""""
France,Barley,2009,"1883901.000000""""","68363.000000"""""
France,Barley,2010,"1582022.000000""""","63852.000000"""""
France,Barley,2011,"1544665.000000""""","56809.000000"""""
France,Barley,2012,"1683014.000000""""","67386.000000"""""
France,Barley,2013,"1635299.000000""""","63079.000000"""""
France,Barley,2014,"1764346.000000""""","66475.000000"""""
France,Barley,2015,"1838689.000000""""","71237.000000"""""
France,Barley,2016,"1917549.000000""""","54440.000000"""""
France,Barley,2017,"1904872.000000""""","63452.000000"""""
France,Barley,2018,"1767970.000000""""","62460.000000"""""
France,Barley,2019,"1944190.000000""""","69774.000000"""""
France,"Beans, dry",1961,"95600.000000""""","9076.000000"""""
France,"Beans, dry",1962,"80800.000000""""","8428.000000"""""
France,"Beans, dry",1963,"81865.000000""""","10840.000000"""""
France,"Beans, dry",1964,"62767.000000""""","9134.000000"""""
France,"Beans, dry",1965,"55274.000000""""","10500.000000"""""
France,"Beans, dry",1966,"48694.000000""""","13729.000000"""""
France,"Beans, dry",1967,"46718.000000""""","10112.000000"""""
France,"Beans, dry",1968,"42566.000000""""","13405.000000"""""
France,"Beans, dry",1969,"38879.000000""""","11518.000000"""""
France,"Beans, dry",1970,"39669.000000""""","13197.000000"""""
France,"Beans, dry",1971,"31289.000000""""","12921.000000"""""
France,"Beans, dry",1972,"23311.000000""""","12724.000000"""""
France,"Beans, dry",1973,"20095.000000""""","15989.000000"""""
France,"Beans, dry",1974,"21500.000000""""","12028.000000"""""
France,"Beans, dry",1975,"24900.000000""""","11688.000000"""""
France,"Beans, dry",1976,"22700.000000""""","8974.000000"""""
France,"Beans, dry",1977,"25400.000000""""","17142.000000"""""
France,"Beans, dry",1978,"26000.000000""""","17615.000000"""""
France,"Beans, dry",1979,"19000.000000""""","17368.000000"""""
France,"Beans, dry",1980,"18000.000000""""","16111.000000"""""
France,"Beans, dry",1981,"16000.000000""""","17500.000000"""""
France,"Beans, dry",1982,"17000.000000""""","18824.000000"""""
France,"Beans, dry",1983,"12000.000000""""","17500.000000"""""
France,"Beans, dry",1984,"9200.000000""""","17283.000000"""""
France,"Beans, dry",1985,"8900.000000""""","19101.000000"""""
France,"Beans, dry",1986,"8500.000000""""","18824.000000"""""
France,"Beans, dry",1987,"8400.000000""""","18571.000000"""""
France,"Beans, dry",1988,"7400.000000""""","19730.000000"""""
France,"Beans, dry",1989,"6600.000000""""","16667.000000"""""
France,"Beans, dry",1990,"5202.000000""""","13058.000000"""""
France,"Beans, dry",1991,"5139.000000""""","15501.000000"""""
France,"Beans, dry",1992,"5628.000000""""","18001.000000"""""
France,"Beans, dry",1993,"4492.000000""""","20980.000000"""""
France,"Beans, dry",1994,"4066.000000""""","20932.000000"""""
France,"Beans, dry",1995,"4144.000000""""","22536.000000"""""
France,"Beans, dry",1996,"3671.000000""""","22411.000000"""""
France,"Beans, dry",1997,"3803.000000""""","22259.000000"""""
France,"Beans, dry",1998,"3497.000000""""","22742.000000"""""
France,"Beans, dry",1999,"3334.000000""""","28623.000000"""""
France,"Beans, dry",2000,"2909.000000""""","30457.000000"""""
France,"Beans, dry",2001,"3135.000000""""","28392.000000"""""
France,"Beans, dry",2002,"3051.000000""""","28492.000000"""""
France,"Beans, dry",2003,"3190.000000""""","28915.000000"""""
France,"Beans, dry",2004,"3024.000000""""","25291.000000"""""
France,"Beans, dry",2005,"3207.000000""""","27983.000000"""""
France,"Beans, dry",2006,"3045.000000""""","26453.000000"""""
France,"Beans, dry",2007,"2641.000000""""","25335.000000"""""
France,"Beans, dry",2008,"2387.000000""""","25731.000000"""""
France,"Beans, dry",2009,"1917.000000""""","25519.000000"""""
France,"Beans, dry",2010,"3324.000000""""","22626.000000"""""
France,"Beans, dry",2011,"3216.000000""""","21409.000000"""""
France,"Beans, dry",2012,"3592.000000""""","20587.000000"""""
France,"Beans, dry",2013,"4049.000000""""","18627.000000"""""
France,"Beans, dry",2014,"4163.000000""""","19270.000000"""""
France,"Beans, dry",2015,"4292.000000""""","21636.000000"""""
France,"Beans, dry",2016,"3664.000000""""","21247.000000"""""
France,"Beans, dry",2017,"4577.000000""""","24136.000000"""""
France,"Beans, dry",2018,0,0
France,"Beans, dry",2019,0,0
France,"Beans, green",1961,"7739.000000""""","66559.000000"""""
France,"Beans, green",1962,"7641.000000""""","61798.000000"""""
